Cruise,Station,Type,yyyy-mm-ddThh:mm,Latitude [degrees_north],Longitude [degrees_east],Bot. Depth [m],PRES [db],TEMP [deg C],PSAL [psu]
74SC,4679,B,1999-12-17T14:28,66.9155,-001.7922,3687,4,4.02,34.938
74SC,4680,B,1999-12-17T14:30,66.9150,-001.8023,3681,4,4.03,34.938
74SC,4681,B,1999-12-17T14:32,66.9147,-001.8143,3676,4,4.04,34.940
74SC,4682,B,1999-12-17T14:34,66.9138,-001.8260,3669,4,4.05,34.940
74SC,4683,B,1999-12-17T14:36,66.9133,-001.8370,3647,4,4.06,34.941
74SC,4684,B,1999-12-17T14:38,66.9128,-001.8482,3632,4,4.08,34.942
74SC,4685,B,1999-12-17T14:40,66.9122,-001.8590,3607,4,4.12,34.946
74SC,4686,B,1999-12-17T14:42,66.9117,-001.8707,3595,4,4.17,34.947
74SC,4687,B,1999-12-17T14:44,66.9113,-001.8813,3585,4,4.21,34.951
74SC,4688,B,1999-12-17T14:46,66.9108,-001.8928,3570,4,4.25,34.954
74SC,4689,B,1999-12-17T14:48,66.9100,-001.9055,3563,4,4.30,34.961
74SC,4690,B,1999-12-17T14:50,66.9097,-001.9173,3566,4,4.34,34.966
74SC,4691,B,1999-12-17T14:52,66.9092,-001.9300,3558,4,4.42,34.972
74SC,4692,B,1999-12-17T14:54,66.9087,-001.9422,3542,4,4.48,34.980
74SC,4693,B,1999-12-17T14:56,66.9082,-001.9545,3519,4,4.55,34.986
74SC,4694,B,1999-12-17T14:58,66.9077,-001.9655,3508,4,4.57,34.988
74SC,4695,B,1999-12-17T15:00,66.9070,-001.9792,3490,4,4.56,34.988
74SC,4696,B,1999-12-17T15:02,66.9063,-001.9917,3484,4,4.53,34.986
74SC,4697,B,1999-12-17T15:04,66.9055,-002.0045,3475,4,4.49,34.981
74SC,4698,B,1999-12-17T15:06,66.9047,-002.0155,3464,4,4.43,34.977
74SC,4699,B,1999-12-17T15:08,66.9040,-002.0282,3476,4,4.35,34.972
74SC,4700,B,1999-12-17T15:10,66.9032,-002.0402,3485,4,4.27,34.965
74SC,4701,B,1999-12-17T15:12,66.9025,-002.0530,3480,4,4.20,34.957
74SC,4702,B,1999-12-17T15:14,66.9017,-002.0655,3513,4,4.23,34.957
74SC,4703,B,1999-12-17T15:16,66.9008,-002.0778,3486,4,4.31,34.965
74SC,4704,B,1999-12-17T15:18,66.9000,-002.0902,3362,4,4.41,34.974
74SC,4705,B,1999-12-17T15:20,66.8990,-002.1022,3244,4,4.46,34.979
74SC,4706,B,1999-12-17T15:22,66.8983,-002.1147,3217,4,4.48,34.981
74SC,4707,B,1999-12-17T15:24,66.8975,-002.1267,3069,4,4.48,34.980
74SC,4708,B,1999-12-17T15:26,66.9043,-002.1140,2975,4,4.48,34.979
74SC,4709,B,1999-12-17T15:28,66.8962,-002.1505,2789,4,4.48,34.978
74SC,4710,B,1999-12-17T15:30,66.8952,-002.1625,2760,4,4.47,34.975
74SC,4711,B,1999-12-17T15:32,66.8945,-002.1743,2697,4,4.47,34.975
74SC,4712,B,1999-12-17T15:34,66.8937,-002.1863,2738,4,4.47,34.974
74SC,4713,B,1999-12-17T15:36,66.8928,-002.1973,2737,4,4.46,34.972
74SC,4714,B,1999-12-17T15:38,66.8920,-002.2093,2778,4,4.45,34.975
74SC,4715,B,1999-12-17T15:40,66.8912,-002.2215,2652,4,4.42,34.975
74SC,4716,B,1999-12-17T15:42,66.8903,-002.2337,2714,4,4.43,34.977
74SC,4717,B,1999-12-17T15:44,66.8897,-002.2467,2734,4,4.46,34.980
74SC,4718,B,1999-12-17T15:46,66.8890,-002.2585,2698,4,4.50,34.985
74SC,4719,B,1999-12-17T15:48,66.8885,-002.2702,2986,4,4.52,34.986
74SC,4720,B,1999-12-17T15:50,66.8873,-002.2823,2856,4,4.55,34.986
74SC,4721,B,1999-12-17T15:52,66.8868,-002.2943,2819,4,4.56,34.988
74SC,4722,B,1999-12-17T15:54,66.8860,-002.3060,2873,4,4.53,34.988
74SC,4723,B,1999-12-17T15:56,66.8852,-002.3173,3005,4,4.51,34.989
74SC,4724,B,1999-12-17T15:58,66.8842,-002.3290,3117,4,4.50,34.989
74SC,4725,B,1999-12-17T16:00,66.8832,-002.3415,3195,4,4.49,34.988
74SC,4726,B,1999-12-17T16:02,66.8825,-002.3525,3365,4,4.50,34.989
74SC,4727,B,1999-12-17T16:04,66.8817,-002.3630,3425,4,4.51,34.989
74SC,4728,B,1999-12-17T16:06,66.8808,-002.3747,3560,4,4.52,34.989
74SC,4729,B,1999-12-17T16:08,66.8800,-002.3865,3659,4,4.50,34.986
74SC,4730,B,1999-12-17T16:10,66.8792,-002.3985,3657,4,4.46,34.983
74SC,4731,B,1999-12-17T16:12,66.8783,-002.4105,3659,4,4.43,34.981
74SC,4732,B,1999-12-17T16:14,66.8775,-002.4222,3679,4,4.43,34.978
74SC,4733,B,1999-12-17T16:16,66.8765,-002.4340,3695,4,4.50,34.982
74SC,4734,B,1999-12-17T16:18,66.8757,-002.4453,3716,4,4.57,34.986
74SC,4735,B,1999-12-17T16:20,66.8748,-002.4563,3721,4,4.64,34.990
74SC,4736,B,1999-12-17T16:22,66.8740,-002.4670,3715,4,4.68,34.993
74SC,4737,B,1999-12-17T16:24,66.8732,-002.4785,3709,4,4.70,34.993
74SC,4738,B,1999-12-17T16:26,66.8725,-002.4900,3731,4,4.70,34.994
74SC,4739,B,1999-12-17T16:28,66.8718,-002.5007,3704,4,4.71,34.994
74SC,4740,B,1999-12-17T16:30,66.8710,-002.5123,3703,4,4.72,34.994
74SC,4741,B,1999-12-17T16:32,66.8703,-002.5248,3693,4,4.75,34.994
74SC,4742,B,1999-12-17T16:34,66.8697,-002.5368,3706,4,4.76,35.014
74SC,4743,B,1999-12-17T16:36,66.8688,-002.5483,3722,4,4.75,35.015
74SC,4744,B,1999-12-17T16:38,66.8682,-002.5595,3721,4,4.75,35.014
74SC,4745,B,1999-12-17T16:40,66.8675,-002.5703,3728,4,4.74,35.013
74SC,4746,B,1999-12-17T16:42,66.8667,-002.5812,3725,4,4.73,35.012
74SC,4747,B,1999-12-17T16:44,66.8660,-002.5918,3726,4,4.73,35.012
74SC,4748,B,1999-12-17T16:46,66.8653,-002.6035,3733,4,4.72,35.012
74SC,4749,B,1999-12-17T16:48,66.8647,-002.6147,3747,4,4.72,35.012
74SC,4750,B,1999-12-17T16:50,66.8638,-002.6250,3746,4,4.72,35.012
74SC,4751,B,1999-12-17T16:52,66.8635,-002.6348,3741,4,4.71,35.012
74SC,4752,B,1999-12-17T16:54,66.8630,-002.6468,3747,4,4.71,35.011
74SC,4753,B,1999-12-17T16:56,66.8627,-002.6587,3746,4,4.70,35.010
74SC,4754,B,1999-12-17T16:58,66.8615,-002.6697,3753,4,4.69,35.009
74SC,4755,B,1999-12-17T17:00,66.8608,-002.6807,3754,4,4.68,35.010
74SC,4756,B,1999-12-17T17:02,66.8602,-002.6893,3756,4,4.68,35.009
74SC,4757,B,1999-12-17T17:04,66.8595,-002.6998,3759,4,4.68,35.009
74SC,4758,B,1999-12-17T17:06,66.8590,-002.7102,3765,4,4.68,35.009
74SC,4759,B,1999-12-17T17:08,66.8583,-002.7210,3761,4,4.67,35.009
74SC,4760,B,1999-12-17T17:10,66.8577,-002.7308,3762,4,4.67,35.008
74SC,4761,B,1999-12-17T17:12,66.8568,-002.7415,3758,4,4.66,35.008
74SC,4762,B,1999-12-17T17:14,66.8563,-002.7520,3752,4,4.65,35.006
74SC,4763,B,1999-12-17T17:16,66.8557,-002.7623,3760,4,4.64,35.005
74SC,4764,B,1999-12-17T17:18,66.8550,-002.7732,3770,4,4.61,35.005
74SC,4765,B,1999-12-17T17:20,66.8542,-002.7835,3776,4,4.59,35.003
74SC,4766,B,1999-12-17T17:22,66.8535,-002.7942,3785,4,4.57,35.002
74SC,4767,B,1999-12-17T17:24,66.8532,-002.8040,3773,4,4.56,35.001
74SC,4768,B,1999-12-17T17:26,66.8522,-002.8137,3775,4,4.55,35.000
74SC,4769,B,1999-12-17T17:28,66.8515,-002.8243,3773,4,4.55,35.000
74SC,4770,B,1999-12-17T17:30,66.8510,-002.8350,3772,4,4.55,34.999
74SC,4771,B,1999-12-17T17:32,66.8503,-002.8457,3773,4,4.56,34.999
74SC,4772,B,1999-12-17T17:34,66.8495,-002.8557,3576,4,4.57,35.003
74SC,4773,B,1999-12-17T17:36,66.8487,-002.8652,3778,4,4.58,35.004
74SC,4774,B,1999-12-17T17:38,66.8478,-002.8745,3773,4,4.59,35.005
74SC,4775,B,1999-12-17T17:40,66.8470,-002.8817,3773,4,4.59,35.006
74SC,4776,B,1999-12-17T17:42,66.8462,-002.8873,3772,4,4.60,35.005
74SC,4777,B,1999-12-17T17:44,66.8453,-002.8923,3509,4,4.61,35.006
74SC,4778,B,1999-12-17T17:46,66.8445,-002.8973,3771,4,4.61,35.008
74SC,4779,B,1999-12-17T17:48,66.8438,-002.9025,3781,4,4.63,35.008
74SC,4780,B,1999-12-17T17:50,66.8432,-002.9087,3771,4,4.63,35.008
74SC,4781,B,1999-12-17T17:52,66.8422,-002.9148,3769,4,4.63,35.008
74SC,4782,B,1999-12-17T17:54,66.8417,-002.9207,3597,4,4.64,35.008
74SC,4783,B,1999-12-17T17:56,66.8408,-002.9260,3773,4,4.64,35.009
74SC,4784,B,1999-12-17T17:58,66.8400,-002.9317,3655,4,4.65,35.010
74SC,4785,B,1999-12-17T18:00,66.8392,-002.9360,3773,4,4.65,35.009
74SC,4786,B,1999-12-17T18:02,66.8385,-002.9405,3618,4,4.66,35.010
74SC,4787,B,1999-12-17T18:04,66.8377,-002.9455,3769,4,4.66,35.010
74SC,4788,B,1999-12-17T18:06,66.8368,-002.9510,3770,4,4.66,35.009
74SC,4789,B,1999-12-17T18:08,66.8360,-002.9563,3771,4,4.66,35.010
74SC,4790,B,1999-12-17T18:10,66.8353,-002.9627,,4,4.66,35.009
74SC,4791,B,1999-12-17T18:12,66.8345,-002.9675,3772,4,4.66,35.010
74SC,4792,B,1999-12-17T18:14,66.8338,-002.9733,3773,4,4.66,35.010
74SC,4793,B,1999-12-17T18:16,66.8330,-002.9793,3773,4,4.66,35.010
74SC,4794,B,1999-12-17T18:18,66.8322,-002.9848,3774,4,4.66,35.010
74SC,4795,B,1999-12-17T18:20,66.8317,-002.9902,3776,4,4.66,35.010
74SC,4796,B,1999-12-17T18:22,66.8312,-002.9953,,4,4.66,35.009
74SC,4797,B,1999-12-17T18:24,66.8307,-003.0003,3776,4,4.66,35.009
74SC,4798,B,1999-12-17T18:26,66.8303,-003.0063,3777,4,4.66,35.010
74SC,4799,B,1999-12-17T18:28,66.8297,-003.0125,3775,4,4.66,35.009
74SC,4800,B,1999-12-17T18:30,66.8292,-003.0172,3775,4,4.66,35.010
74SC,4801,B,1999-12-17T18:32,66.8288,-003.0225,3482,4,4.66,35.010
74SC,4802,B,1999-12-17T18:34,66.8282,-003.0283,3776,4,4.66,35.010
74SC,4803,B,1999-12-17T18:36,66.8277,-003.0337,3775,4,4.66,35.010
74SC,4804,B,1999-12-17T18:38,66.8273,-003.0400,3754,4,4.67,35.010
74SC,4805,B,1999-12-17T18:40,66.8268,-003.0453,3464,4,4.67,35.011
74SC,4806,B,1999-12-17T18:42,66.8265,-003.0513,3780,4,4.66,35.010
74SC,4807,B,1999-12-17T18:44,66.8258,-003.0568,3707,4,4.66,35.010
74SC,4808,B,1999-12-17T18:46,66.8255,-003.0617,3773,4,4.67,35.009
74SC,4809,B,1999-12-17T18:48,66.8248,-003.0670,3773,4,4.67,35.010
74SC,4810,B,1999-12-17T18:50,66.8245,-003.0730,,4,4.67,35.010
74SC,4811,B,1999-12-17T18:52,66.8240,-003.0785,3770,4,4.67,35.010
74SC,4812,B,1999-12-17T18:54,66.8233,-003.0837,3557,4,4.67,35.010
74SC,4813,B,1999-12-17T18:56,66.8230,-003.0888,3774,4,4.67,35.009
74SC,4814,B,1999-12-17T18:58,66.8225,-003.0938,3763,4,4.68,35.010
74SC,4815,B,1999-12-17T19:00,66.8222,-003.0998,3773,4,4.68,35.011
74SC,4816,B,1999-12-17T19:02,66.8217,-003.1053,3763,4,4.68,35.011
74SC,4817,B,1999-12-17T19:04,66.8212,-003.1107,3764,4,4.69,35.011
74SC,4818,B,1999-12-17T19:06,66.8207,-003.1162,3763,4,4.69,35.011
74SC,4819,B,1999-12-17T19:08,66.8200,-003.1215,3758,4,4.70,35.012
74SC,4820,B,1999-12-17T19:10,66.8197,-003.1282,3754,4,4.71,35.012
74SC,4821,B,1999-12-17T19:12,66.8193,-003.1342,,4,4.71,35.012
74SC,4822,B,1999-12-17T19:14,66.8190,-003.1398,3740,4,4.71,35.013
74SC,4823,B,1999-12-17T19:16,66.8185,-003.1458,3737,4,4.71,35.013
74SC,4824,B,1999-12-17T19:18,66.8180,-003.1520,3727,4,4.71,35.013
74SC,4825,B,1999-12-17T19:20,66.8177,-003.1575,3724,4,4.71,35.014
74SC,4826,B,1999-12-17T19:22,66.8170,-003.1633,3719,4,4.71,35.014
74SC,4827,B,1999-12-17T19:24,66.8167,-003.1690,3716,4,4.71,35.013
74SC,4828,B,1999-12-17T19:26,66.8163,-003.1750,3715,4,4.72,35.013
74SC,4829,B,1999-12-17T19:28,66.8158,-003.1808,3713,4,4.72,35.013
74SC,4830,B,1999-12-17T19:30,66.8153,-003.1867,3708,4,4.72,35.014
74SC,4831,B,1999-12-17T19:32,66.8148,-003.1925,3700,4,4.72,35.014
74SC,4832,B,1999-12-17T19:34,66.8142,-003.1973,3693,4,4.72,35.014
74SC,4833,B,1999-12-17T19:36,66.8137,-003.2030,3695,4,4.73,35.014
74SC,4834,B,1999-12-17T19:38,66.8133,-003.2093,3668,4,4.73,35.014
74SC,4835,B,1999-12-17T19:40,66.8128,-003.2155,3660,4,4.73,35.014
74SC,4836,B,1999-12-17T19:42,66.8123,-003.2210,3669,4,4.73,35.014
74SC,4837,B,1999-12-17T19:44,66.8118,-003.2273,3721,4,4.74,35.015
74SC,4838,B,1999-12-17T19:46,66.8113,-003.2333,3679,4,4.74,35.015
74SC,4839,B,1999-12-17T19:48,66.8110,-003.2395,3679,4,4.74,35.014
74SC,4840,B,1999-12-17T19:50,66.8107,-003.2453,3676,4,4.74,35.016
74SC,4841,B,1999-12-17T19:52,66.8102,-003.2507,3671,4,4.74,35.015
74SC,4842,B,1999-12-17T19:54,66.8098,-003.2567,3666,4,4.74,35.016
74SC,4843,B,1999-12-17T19:56,66.8093,-003.2615,3666,4,4.74,35.016
74SC,4844,B,1999-12-17T19:58,66.8088,-003.2667,3673,4,4.75,35.015
74SC,4845,B,1999-12-17T20:00,66.8085,-003.2712,3564,4,4.75,35.018
74SC,4846,B,1999-12-17T20:02,66.8078,-003.2770,3666,4,4.75,35.017
74SC,4847,B,1999-12-17T20:04,66.8073,-003.2825,3666,4,4.75,35.018
74SC,4848,B,1999-12-17T20:06,66.8070,-003.2885,3656,4,4.75,35.017
74SC,4849,B,1999-12-17T20:08,66.8063,-003.2947,3633,4,4.74,35.017
74SC,4850,B,1999-12-17T20:10,66.8060,-003.3003,3638,4,4.74,35.017
74SC,4851,B,1999-12-17T20:12,66.8055,-003.3055,,4,4.73,35.017
74SC,4852,B,1999-12-17T20:14,66.8050,-003.3115,3603,4,4.72,35.015
74SC,4853,B,1999-12-17T20:16,66.8047,-003.3167,3626,4,4.70,35.014
74SC,4854,B,1999-12-17T20:18,66.8042,-003.3228,3540,4,4.66,35.013
74SC,4855,B,1999-12-17T20:20,66.8038,-003.3285,3378,4,4.57,35.010
74SC,4856,B,1999-12-17T20:22,66.8033,-003.3340,3376,4,4.49,35.004
74SC,4857,B,1999-12-17T20:24,66.8032,-003.3402,3321,4,4.44,35.000
74SC,4858,B,1999-12-17T20:26,66.8028,-003.3455,3334,4,4.34,34.992
74SC,4859,B,1999-12-17T20:28,66.8028,-003.3520,3286,4,4.26,34.986
74SC,4860,B,1999-12-17T20:30,66.8025,-003.3587,3248,4,4.14,34.978
74SC,4861,B,1999-12-17T20:32,66.8018,-003.3650,3201,4,4.00,34.968
74SC,4862,B,1999-12-17T20:34,66.8012,-003.3712,3173,4,3.79,34.953
74SC,4863,B,1999-12-17T20:36,66.8005,-003.3777,3164,4,3.64,34.942
74SC,4864,B,1999-12-17T20:38,66.8000,-003.3837,3169,4,3.54,34.933
74SC,4865,B,1999-12-17T20:40,66.7998,-003.3897,3204,4,3.45,34.928
74SC,4866,B,1999-12-17T20:42,66.7995,-003.3972,3245,4,3.42,34.924
74SC,4867,B,1999-12-17T20:44,66.7990,-003.4033,3378,4,3.39,34.922
74SC,4868,B,1999-12-17T20:46,66.7988,-003.4107,3398,4,3.37,34.921
74SC,4869,B,1999-12-17T20:48,66.7983,-003.4170,,4,3.37,34.921
74SC,4870,B,1999-12-17T20:50,66.7977,-003.4237,3440,4,3.36,34.922
74SC,4871,B,1999-12-17T20:52,66.7973,-003.4298,3463,4,3.36,34.921
74SC,4872,B,1999-12-17T20:54,66.7970,-003.4360,3482,4,3.37,34.922
74SC,4873,B,1999-12-17T20:56,66.7967,-003.4420,3500,4,3.39,34.923
74SC,4874,B,1999-12-17T20:58,66.7962,-003.4478,,4,3.40,34.925
74SC,4875,B,1999-12-17T21:00,66.7958,-003.4533,3542,4,3.40,34.925
74SC,4876,B,1999-12-17T21:02,66.7955,-003.4595,3599,4,3.41,34.926
74SC,4877,B,1999-12-17T21:04,66.7948,-003.4655,3557,4,3.41,34.928
74SC,4878,B,1999-12-17T21:06,66.7945,-003.4720,3556,4,3.41,34.926
74SC,4879,B,1999-12-17T21:08,66.7940,-003.4782,3563,4,3.42,34.929
74SC,4880,B,1999-12-17T21:10,66.7937,-003.4855,3564,4,3.41,34.928
74SC,4881,B,1999-12-17T21:12,66.7930,-003.4923,3563,4,3.41,34.929
74SC,4882,B,1999-12-17T21:14,66.7925,-003.4990,3560,4,3.41,34.928
74SC,4883,B,1999-12-17T21:16,66.7918,-003.5047,3619,4,3.41,34.929
74SC,4884,B,1999-12-17T21:18,66.7913,-003.5107,3545,4,3.41,34.930
74SC,4885,B,1999-12-17T21:20,66.7908,-003.5168,3537,4,3.42,34.930
74SC,4886,B,1999-12-17T21:22,66.7903,-003.5233,3522,4,3.43,34.929
74SC,4887,B,1999-12-17T21:24,66.7898,-003.5302,3509,4,3.44,34.929
74SC,4888,B,1999-12-17T21:26,66.7895,-003.5367,3489,4,3.46,34.929
74SC,4889,B,1999-12-17T21:28,66.7892,-003.5425,3473,4,3.49,34.930
74SC,4890,B,1999-12-17T21:30,66.7887,-003.5488,3446,4,3.54,34.933
74SC,4891,B,1999-12-17T21:32,66.7883,-003.5560,3408,4,3.62,34.940
74SC,4892,B,1999-12-17T21:34,66.7880,-003.5625,3381,4,3.69,34.945
74SC,4893,B,1999-12-17T21:36,66.7878,-003.5695,3374,4,3.79,34.952
74SC,4894,B,1999-12-17T21:38,66.7870,-003.5752,3376,4,3.87,34.957
74SC,4895,B,1999-12-17T21:40,66.7867,-003.5815,,4,3.95,34.965
74SC,4896,B,1999-12-17T21:42,66.7863,-003.5887,,4,4.03,34.970
74SC,4897,B,1999-12-17T21:44,66.7858,-003.5943,3461,4,4.13,34.978
74SC,4898,B,1999-12-17T21:46,66.7853,-003.6018,3525,4,4.22,34.987
74SC,4899,B,1999-12-17T21:48,66.7850,-003.6078,3544,4,4.28,34.991
74SC,4900,B,1999-12-17T21:50,66.7847,-003.6140,3566,4,4.32,34.994
74SC,4901,B,1999-12-17T21:52,66.7843,-003.6202,3580,4,4.33,34.995
74SC,4902,B,1999-12-17T21:54,66.7840,-003.6272,3579,4,4.32,34.995
74SC,4903,B,1999-12-17T21:56,66.7838,-003.6337,3585,4,4.29,34.994
74SC,4904,B,1999-12-17T21:58,66.7835,-003.6407,3589,4,4.23,34.990
74SC,4905,B,1999-12-17T22:00,66.7830,-003.6472,3585,4,4.13,34.982
74SC,4906,B,1999-12-17T22:02,66.7823,-003.6535,3586,4,4.03,34.974
74SC,4907,B,1999-12-17T22:04,66.7818,-003.6597,3589,4,3.92,34.966
74SC,4908,B,1999-12-17T22:06,66.7815,-003.6668,3599,4,3.80,34.957
74SC,4909,B,1999-12-17T22:08,66.7810,-003.6735,3603,4,3.68,34.949
74SC,4910,B,1999-12-17T22:10,66.7803,-003.6797,,4,3.61,34.942
74SC,4911,B,1999-12-17T22:12,66.7800,-003.6862,,4,3.55,34.937
74SC,4912,B,1999-12-17T22:14,66.7795,-003.6927,3595,4,3.50,34.933
74SC,4913,B,1999-12-17T22:16,66.7790,-003.6988,3594,4,3.48,34.931
74SC,4914,B,1999-12-17T22:18,66.7788,-003.7047,3592,4,3.47,34.931
74SC,4915,B,1999-12-17T22:20,66.7790,-003.7098,3585,4,3.48,34.930
74SC,4916,B,1999-12-17T22:22,66.7793,-003.7155,3574,4,3.53,34.933
74SC,4917,B,1999-12-17T22:24,66.7797,-003.7205,,4,3.62,34.940
74SC,4918,B,1999-12-17T22:26,66.7800,-003.7260,3530,4,3.73,34.948
74SC,4919,B,1999-12-17T22:28,66.7805,-003.7317,3497,4,3.83,34.956
74SC,4920,B,1999-12-17T22:30,66.7810,-003.7373,3484,4,3.90,34.963
74SC,4921,B,1999-12-17T22:32,66.7813,-003.7420,3545,4,3.97,34.967
74SC,4922,B,1999-12-17T22:34,66.7817,-003.7467,3663,4,4.02,34.971
74SC,4923,B,1999-12-17T22:36,66.7818,-003.7510,,4,4.07,34.975
74SC,4924,B,1999-12-17T22:38,66.7820,-003.7553,3526,4,4.11,34.977
74SC,4925,B,1999-12-17T22:40,66.7825,-003.7607,3600,4,4.13,34.979
74SC,4926,B,1999-12-17T22:42,66.7827,-003.7668,,4,4.13,34.979
74SC,4927,B,1999-12-17T22:44,66.7830,-003.7727,3555,4,4.13,34.978
74SC,4928,B,1999-12-17T22:46,66.7830,-003.7780,,4,4.11,34.978
74SC,4929,B,1999-12-17T22:48,66.7832,-003.7830,3558,4,4.09,34.977
74SC,4930,B,1999-12-17T22:50,66.7835,-003.7873,3548,4,4.04,34.971
74SC,4931,B,1999-12-17T22:52,66.7840,-003.7925,3540,4,3.97,34.965
74SC,4932,B,1999-12-17T22:54,66.7845,-003.7975,3535,4,3.90,34.957
74SC,4933,B,1999-12-17T22:56,66.7847,-003.8018,3530,4,3.86,34.953
74SC,4934,B,1999-12-17T22:58,66.7848,-003.8063,3523,4,3.86,34.952
74SC,4935,B,1999-12-17T23:00,66.7852,-003.8117,,4,3.86,34.952
74SC,4936,B,1999-12-17T23:02,66.7853,-003.8167,3515,4,3.87,34.952
74SC,4937,B,1999-12-17T23:04,66.7855,-003.8207,3508,4,3.86,34.953
74SC,4938,B,1999-12-17T23:06,66.7858,-003.8257,3503,4,3.87,34.953
74SC,4939,B,1999-12-17T23:08,66.7860,-003.8297,3397,4,3.87,34.952
74SC,4940,B,1999-12-17T23:10,66.7863,-003.8347,3495,4,3.87,34.953
74SC,4941,B,1999-12-17T23:12,66.7863,-003.8390,3483,4,3.87,34.953
74SC,4942,B,1999-12-17T23:14,66.7862,-003.8427,3480,4,3.86,34.951
74SC,4943,B,1999-12-17T23:16,66.7865,-003.8480,2977,4,3.85,34.951
74SC,4944,B,1999-12-17T23:18,66.7867,-003.8530,3476,4,3.84,34.948
74SC,4945,B,1999-12-17T23:20,66.7867,-003.8568,3470,4,3.83,34.948
74SC,4946,B,1999-12-17T23:22,66.7868,-003.8595,3472,4,3.83,34.947
74SC,4947,B,1999-12-17T23:24,66.7873,-003.8603,,4,3.82,34.946
74SC,4948,B,1999-12-17T23:26,66.7875,-003.8598,,4,3.82,34.946
74SC,4949,B,1999-12-17T23:28,66.7878,-003.8610,3478,4,3.82,34.947
74SC,4950,B,1999-12-17T23:30,66.7883,-003.8608,,4,3.82,34.947
74SC,4951,B,1999-12-17T23:32,66.7888,-003.8610,,4,3.83,34.946
74SC,4952,B,1999-12-17T23:34,66.7895,-003.8615,3489,4,3.83,34.946
74SC,4953,B,1999-12-17T23:36,66.7903,-003.8617,3492,4,3.83,34.946
74SC,4954,B,1999-12-17T23:38,66.7905,-003.8610,,4,3.83,34.947
74SC,4955,B,1999-12-17T23:40,66.7907,-003.8597,3033,4,3.83,34.946
74SC,4956,B,1999-12-17T23:42,66.7912,-003.8608,3496,4,3.82,34.947
74SC,4957,B,1999-12-17T23:44,66.7917,-003.8617,,4,3.83,34.947
74SC,4958,B,1999-12-17T23:46,66.7922,-003.8617,3497,4,3.82,34.946
74SC,4959,B,1999-12-17T23:48,66.7928,-003.8620,3499,4,3.82,34.946
74SC,4960,B,1999-12-17T23:50,66.7930,-003.8612,,4,3.82,34.946
74SC,4961,B,1999-12-17T23:52,66.7932,-003.8597,,4,3.82,34.947
74SC,4962,B,1999-12-17T23:54,66.7933,-003.8583,,4,3.82,34.946
74SC,4963,B,1999-12-17T23:56,66.7940,-003.8578,3511,4,3.82,34.946
74SC,4964,B,1999-12-17T23:58,66.7943,-003.8573,3250,4,3.82,34.946
74SC,4965,B,1999-12-18T00:00,66.7948,-003.8577,,4,3.82,34.946
74SC,4966,B,1999-12-18T00:02,66.7953,-003.8575,3514,4,3.82,34.946
74SC,4967,B,1999-12-18T00:04,66.7960,-003.8580,3675,4,3.82,34.946
74SC,4968,B,1999-12-18T00:06,66.7967,-003.8582,3532,4,3.82,34.945
74SC,4969,B,1999-12-18T00:08,66.7972,-003.8590,3509,4,3.82,34.945
74SC,4970,B,1999-12-18T00:10,66.7977,-003.8603,3503,4,3.82,34.946
74SC,4971,B,1999-12-18T00:12,66.7985,-003.8613,3499,4,3.82,34.945
74SC,4972,B,1999-12-18T00:14,66.7988,-003.8607,3284,4,3.82,34.945
74SC,4973,B,1999-12-18T00:16,66.7992,-003.8593,,4,3.82,34.945
74SC,4974,B,1999-12-18T00:18,66.7997,-003.8593,3482,4,3.82,34.945
74SC,4975,B,1999-12-18T00:20,66.7998,-003.8578,,4,3.81,34.946
74SC,4976,B,1999-12-18T00:22,66.7998,-003.8553,,4,3.81,34.945
74SC,4977,B,1999-12-18T00:24,66.7997,-003.8538,,4,3.81,34.946
74SC,4978,B,1999-12-18T00:26,66.8002,-003.8528,,4,3.82,34.946
74SC,4979,B,1999-12-18T00:28,66.8008,-003.8517,,4,3.82,34.945
74SC,4980,B,1999-12-18T00:30,66.8015,-003.8530,3515,4,3.82,34.946
74SC,4981,B,1999-12-18T00:32,66.8025,-003.8533,3493,4,3.82,34.946
74SC,4982,B,1999-12-18T00:34,66.8035,-003.8542,3513,4,3.82,34.946
74SC,4983,B,1999-12-18T00:36,66.8040,-003.8538,,4,3.83,34.946
74SC,4984,B,1999-12-18T00:38,66.8043,-003.8520,,4,3.83,34.946
74SC,4985,B,1999-12-18T00:40,66.8045,-003.8507,,4,3.83,34.946
74SC,4986,B,1999-12-18T00:42,66.8048,-003.8492,,4,3.82,34.945
74SC,4987,B,1999-12-18T00:44,66.8058,-003.8500,3526,4,3.82,34.946
74SC,4988,B,1999-12-18T00:46,66.8063,-003.8507,3524,4,3.83,34.945
74SC,4989,B,1999-12-18T00:48,66.8072,-003.8517,3525,4,3.82,34.946
74SC,4990,B,1999-12-18T00:50,66.8080,-003.8530,3520,4,3.83,34.946
74SC,4991,B,1999-12-18T00:52,66.8090,-003.8540,3520,4,3.82,34.946
74SC,4992,B,1999-12-18T00:54,66.8098,-003.8552,3514,4,3.82,34.946
74SC,4993,B,1999-12-18T00:56,66.8107,-003.8548,3517,4,3.82,34.946
74SC,4994,B,1999-12-18T00:58,66.8113,-003.8548,,4,3.81,34.945
74SC,4995,B,1999-12-18T01:00,66.8122,-003.8543,3518,4,3.81,34.945
