Cruise,Station,Type,yyyy-mm-ddThh:mm,Latitude [degrees_north],Longitude [degrees_east],Bot. Depth [m],PRES [db],TEMP [deg C],PSAL [psu]
46BS,383,B,1977-05-31T09:00,67.75,-012.97,1825,0,2.68,34.58
46BS,383,B,1977-05-31T09:00,67.75,-012.97,1825,10,2.54,34.590
46BS,384,B,1977-05-31T12:00,68.00,-012.67,1888,0,2.50,34.56
46BS,384,B,1977-05-31T12:00,68.00,-012.67,1888,10,2.37,34.555
46BS,385,B,1977-05-31T16:00,68.50,-012.05,1840,0,1.86,34.52
46BS,385,B,1977-05-31T16:00,68.50,-012.05,1840,10,1.49,34.536
46BS,386,B,1977-05-31T20:00,69.00,-011.45,1852,0,1.62,34.67
46BS,386,B,1977-05-31T20:00,69.00,-011.45,1852,10,1.12,34.711
46BS,387,B,1977-06-01T04:00,67.97,-010.47,1970,0,2.60,34.63
46BS,387,B,1977-06-01T04:00,67.97,-010.47,1970,10,2.58,34.623
46BS,391,B,1977-06-01T20:00,66.37,-010.00,1300,0,4.05,34.48
46BS,391,B,1977-06-01T20:00,66.37,-010.00,1300,10,4.00,34.475
46BS,392,B,1977-06-01T23:00,66.37,-011.00,1399,0,3.74,34.20
46BS,392,B,1977-06-01T23:00,66.37,-011.00,1399,10,2.16,34.454
46BS,393,B,1977-06-02T03:00,66.37,-012.08,1094,0,3.46,33.93
46BS,393,B,1977-06-02T03:00,66.37,-012.08,1094,10,3.28,33.946
46BS,394,B,1977-06-02T06:00,66.37,-013.00,160,0,4.92,34.46
46BS,394,B,1977-06-02T06:00,66.37,-013.00,160,10,4.84,34.462
46BS,395,B,1977-06-02T07:00,66.37,-013.58,301,0,5.06,34.46
46BS,395,B,1977-06-02T07:00,66.37,-013.58,301,10,4.84,34.464
46BS,396,B,1977-06-02T09:00,66.37,-014.02,156,0,5.28,34.53
46BS,396,B,1977-06-02T09:00,66.37,-014.02,156,10,4.52,34.523
46BS,397,B,1977-06-02T10:00,66.37,-014.37,60,0,3.45,34.32
46BS,397,B,1977-06-02T10:00,66.37,-014.37,60,10,3.02,34.371
46BS,398,B,1977-06-03T15:00,66.00,-014.07,128,0,4.88,34.46
46BS,398,B,1977-06-03T15:00,66.00,-014.07,128,10,4.75,34.455
46BS,399,B,1977-06-03T17:00,65.80,-013.82,234,0,6.82,31.93
46BS,399,B,1977-06-03T17:00,65.80,-013.82,234,10,3.45,34.337
46BS,400,B,1977-06-03T19:00,65.50,-013.50,61,0,6.98,30.24
46BS,400,B,1977-06-03T19:00,65.50,-013.50,61,10,3.28,33.980
46BS,401,B,1977-06-03T23:00,65.00,-013.50,54,0,2.73,34.37
46BS,401,B,1977-06-03T23:00,65.00,-013.50,54,10,2.70,34.372
46BS,402,B,1977-06-04T01:00,65.00,-012.82,120,0,3.04,34.55
46BS,402,B,1977-06-04T01:00,65.00,-012.82,120,10,2.84,34.564
46BS,403,B,1977-06-04T04:00,65.00,-011.67,225,0,3.70,34.47
46BS,403,B,1977-06-04T04:00,65.00,-011.67,225,10,3.67,34.466
46BS,404,B,1977-06-04T06:00,65.00,-011.28,525,0,3.32,34.38
46BS,404,B,1977-06-04T06:00,65.00,-011.28,525,10,3.41,34.432
46BS,405,B,1977-06-04T09:00,65.00,-010.12,600,0,4.93,34.49
90KN,47,B,1977-06-09T07:17,69.33,-010.00,2200,0,1.61,34.76
90KN,47,B,1977-06-09T07:17,69.33,-010.00,2200,10,1.59,34.76
90KN,97,B,1977-06-17T14:44,67.50,-010.00,1400,0,3.08,34.60
90KN,97,B,1977-06-17T14:44,67.50,-010.00,1400,10,3.01,34.61
90KN,98,B,1977-06-17T18:32,67.50,-011.00,1720,0,3.02,34.60
90KN,98,B,1977-06-17T18:32,67.50,-011.00,1720,10,2.94,34.60
90KN,99,B,1977-06-17T22:26,67.50,-012.00,1650,0,3.32,34.51
90KN,99,B,1977-06-17T22:26,67.50,-012.00,1650,10,3.26,34.50
90KN,103,B,1977-06-19T05:20,69.93,-010.23,1990,0,2.52,34.76
90KN,103,B,1977-06-19T05:20,69.93,-010.23,1990,10,2.50,34.76
90KN,104,B,1977-06-19T08:32,69.63,-010.67,1500,0,2.30,34.78
90KN,104,B,1977-06-19T08:32,69.63,-010.67,1500,10,2.22,34.78
90KN,105,B,1977-06-19T11:43,69.33,-011.00,1600,0,1.88,34.70
90KN,105,B,1977-06-19T11:43,69.33,-011.00,1600,10,1.77,34.70
90KN,106,B,1977-06-19T15:22,69.03,-011.40,1800,0,2.16,34.72
90KN,106,B,1977-06-19T15:22,69.03,-011.40,1800,10,2.10,34.72
90KN,107,B,1977-06-19T18:54,68.73,-011.80,1770,0,1.80,34.67
90KN,107,B,1977-06-19T18:54,68.73,-011.80,1770,10,1.74,34.68
90KN,108,B,1977-06-19T22:50,68.45,-012.15,1800,0,1.72,34.58
90KN,108,B,1977-06-19T22:50,68.45,-012.15,1800,10,1.68,34.58
90KN,109,B,1977-06-20T02:50,68.12,-012.50,1850,0,1.92,34.60
90KN,109,B,1977-06-20T02:50,68.12,-012.50,1850,10,1.90,34.60
90KN,110,B,1977-06-20T06:05,67.80,-012.70,1800,0,2.11,34.60
90KN,110,B,1977-06-20T06:05,67.80,-012.70,1800,10,2.06,34.60
90KN,111,B,1977-06-20T09:18,67.50,-013.20,1600,0,2.66,34.53
90KN,111,B,1977-06-20T09:18,67.50,-013.20,1600,10,2.60,34.53
90KN,112,B,1977-06-20T12:32,67.18,-013.63,1050,0,2.32,34.02
90KN,112,B,1977-06-20T12:32,67.18,-013.63,1050,10,2.06,34.03
90KN,113,B,1977-06-20T15:46,66.87,-014.00,270,0,3.94,33.68
90KN,113,B,1977-06-20T15:46,66.87,-014.00,270,10,3.50,33.71
90KN,114,B,1977-06-20T19:28,66.50,-014.37,100,0,5.92,34.24
90KN,114,B,1977-06-20T19:28,66.50,-014.37,100,10,4.16,34.37
90KN,115,B,1977-06-21T06:12,65.75,-013.00,240,0,6.10,34.25
90KN,115,B,1977-06-21T06:12,65.75,-013.00,240,10,5.56,34.41
90KN,116,B,1977-06-21T09:30,65.75,-012.00,215,0,4.98,34.40
90KN,116,B,1977-06-21T09:30,65.75,-012.00,215,10,4.72,34.40
90KN,117,B,1977-06-21T12:49,65.75,-011.00,1035,0,4.17,34.30
90KN,117,B,1977-06-21T12:49,65.75,-011.00,1035,10,3.93,34.31
90KN,118,B,1977-06-21T16:55,65.75,-010.00,820,0,4.56,34.46
90KN,118,B,1977-06-21T16:55,65.75,-010.00,820,10,4.10,34.47
9099,1702,B,1977-07-03T23:00,69.632,-010.667,,0.0,3.910,34.614
9099,1702,B,1977-07-03T23:00,69.632,-010.667,,9.0,3.850,34.614
9099,1702,B,1977-07-03T23:00,69.632,-010.667,,10.0,3.680,34.620
9099,25,B,1977-07-04T03:00,69.332,-011.000,,0.0,3.310,34.617
9099,25,B,1977-07-04T03:00,69.332,-011.000,,9.0,3.370,34.617
9099,22,B,1977-07-04T07:00,69.000,-011.500,,0.0,3.150,34.610
9099,22,B,1977-07-04T07:00,69.000,-011.500,,10.0,3.150,34.610
9099,1699,B,1977-07-04T12:00,68.732,-011.800,,0.0,3.590,34.614
9099,1699,B,1977-07-04T12:00,68.732,-011.800,,10.0,3.600,34.632
9099,19,B,1977-07-04T16:00,68.450,-012.150,,0.0,3.190,34.561
9099,19,B,1977-07-04T16:00,68.450,-012.150,,10.0,3.180,34.561
9099,16,B,1977-07-04T20:00,68.167,-012.332,,0.0,3.170,34.525
9099,16,B,1977-07-04T20:00,68.167,-012.332,,10.0,3.140,34.525
9099,1696,B,1977-07-05T01:00,67.817,-012.682,,0.0,3.990,34.543
9099,1696,B,1977-07-05T01:00,67.817,-012.682,,10.0,3.920,34.543
9099,12,B,1977-07-05T05:00,67.500,-013.200,,0.0,3.440,33.991
9099,12,B,1977-07-05T05:00,67.500,-013.200,,10.0,3.430,34.008
9099,9,B,1977-07-05T09:00,67.182,-013.550,900,0.0,4.800,34.008
9099,9,B,1977-07-05T09:00,67.182,-013.550,900,10.0,4.820,34.044
9099,6,B,1977-07-05T13:00,66.867,-014.000,210,0.0,5.340,34.155
9099,6,B,1977-07-05T13:00,66.867,-014.000,210,10.0,5.290,34.172
9099,3,B,1977-07-05T18:00,66.500,-014.367,80,0.0,5.890,33.748
9099,3,B,1977-07-05T18:00,66.500,-014.367,80,10.0,5.240,33.854
9099,15,B,1977-07-08T21:00,67.500,-014.000,,0.0,3.290,33.139
9099,15,B,1977-07-08T21:00,67.500,-014.000,,10.0,2.380,33.153
9099,1691,B,1977-07-18T12:00,65.750,-013.000,260,0.0,8.170,32.814
9099,1691,B,1977-07-18T12:00,65.750,-013.000,260,10.0,7.190,33.517
9099,1689,B,1977-07-18T18:00,65.050,-012.350,190,0.0,5.980,34.220
9099,1689,B,1977-07-18T18:00,65.050,-012.350,190,10.0,5.020,34.240
9099,1686,B,1977-07-18T19:00,65.750,-010.550,,0.0,6.650,33.974
9099,1686,B,1977-07-18T19:00,65.750,-010.550,,10.0,6.800,34.103
9099,1688,B,1977-07-21T02:00,65.367,-011.367,380,0.0,6.330,33.950
9099,1688,B,1977-07-21T02:00,65.367,-011.367,380,9.0,6.320,33.950
9099,1690,B,1977-07-21T05:00,65.717,-012.017,230,0.0,5.800,34.040
9099,1693,B,1977-07-21T09:00,66.200,-011.467,950,0.0,5.600,33.910
9099,1693,B,1977-07-21T09:00,66.200,-011.467,950,9.0,5.580,33.920
9099,1687,B,1977-07-21T13:00,65.800,-010.667,1000,0.0,6.000,34.180
9099,1687,B,1977-07-21T13:00,65.800,-010.667,1000,8.0,6.000,34.180
9099,5013,B,1977-07-21T16:00,65.467,-010.000,800,0.0,6.760,34.470
9099,1692,B,1977-07-24T07:00,66.317,-010.450,,0.0,6.880,34.120
9099,1692,B,1977-07-24T07:00,66.317,-010.450,,8.0,6.160,34.120
9099,13,B,1977-07-26T00:00,67.500,-013.200,,0.0,5.810,33.780
9099,13,B,1977-07-26T00:00,67.500,-013.200,,10.0,5.710,33.886
9099,4,B,1977-07-26T13:00,66.500,-014.367,90,0.0,7.160,33.831
9099,4,B,1977-07-26T13:00,66.500,-014.367,90,10.0,7.130,33.831
9099,7,B,1977-07-26T16:00,66.867,-014.000,210,0.0,7.320,33.813
9099,7,B,1977-07-26T16:00,66.867,-014.000,210,10.0,7.260,33.813
9099,10,B,1977-07-26T20:00,67.182,-013.550,900,0.0,6.040,33.460
9099,10,B,1977-07-26T20:00,67.182,-013.550,900,9.0,6.020,33.602
9099,1697,B,1977-07-27T04:00,67.817,-012.682,,0.0,5.390,34.383
9099,1697,B,1977-07-27T04:00,67.817,-012.682,,10.0,5.140,34.401
9099,17,B,1977-07-27T09:00,68.167,-012.332,,0.0,5.000,34.046
9099,17,B,1977-07-27T09:00,68.167,-012.332,,10.0,4.990,34.152
9099,20,B,1977-07-27T13:00,68.450,-012.150,,0.0,5.580,34.364
9099,20,B,1977-07-27T13:00,68.450,-012.150,,10.0,5.330,34.471
9099,1700,B,1977-07-27T17:00,68.732,-011.800,,0.0,5.290,34.506
9099,1700,B,1977-07-27T17:00,68.732,-011.800,,10.0,4.950,34.506
9099,23,B,1977-07-27T22:00,69.000,-011.500,,0.0,5.140,34.611
9099,23,B,1977-07-27T22:00,69.000,-011.500,,10.0,5.010,34.665
9099,26,B,1977-07-28T02:00,69.332,-011.000,,0.0,5.330,34.647
9099,26,B,1977-07-28T02:00,69.332,-011.000,,10.0,5.330,34.665
9099,1703,B,1977-07-28T06:00,69.632,-010.667,,0.0,5.590,34.682
9099,1703,B,1977-07-28T06:00,69.632,-010.667,,10.0,5.570,34.682
46FR,48,B,1977-08-23T19:00,66.62,-014.27,185,0,8.53,33.581
46FR,48,B,1977-08-23T19:00,66.62,-014.27,185,10,8.52,33.673
46FR,49,B,1977-08-23T23:00,67.00,-013.92,285,0,6.57,33.407
46FR,49,B,1977-08-23T23:00,67.00,-013.92,285,10,6.57,33.438
46FR,50,B,1977-08-24T02:00,67.25,-013.57,1550,0,4.93,32.963
46FR,50,B,1977-08-24T02:00,67.25,-013.57,1550,10,5.05,33.033
46FR,51,B,1977-08-24T04:00,67.50,-013.27,1760,0,4.61,32.925
46FR,51,B,1977-08-24T04:00,67.50,-013.27,1760,10,4.59,32.931
46FR,52,B,1977-08-24T13:00,66.37,-012.08,1200,0,6.40,33.375
46FR,52,B,1977-08-24T13:00,66.37,-012.08,1200,10,6.16,33.433
46FR,53,B,1977-08-24T16:00,66.37,-013.00,160,0,7.87,33.929
46FR,53,B,1977-08-24T16:00,66.37,-013.00,160,10,7.86,33.939
46FR,54,B,1977-08-24T19:00,66.37,-013.58,270,0,8.10,33.718
46FR,54,B,1977-08-24T19:00,66.37,-013.58,270,10,7.62,33.766
46FR,55,B,1977-08-24T20:00,66.37,-014.02,140,0,8.22,33.653
46FR,55,B,1977-08-24T20:00,66.37,-014.02,140,10,8.20,33.672
46FR,56,B,1977-08-24T22:00,66.37,-014.37,55,0,7.80,33.826
46FR,56,B,1977-08-24T22:00,66.37,-014.37,55,10,7.66,33.863
46FR,57,B,1977-08-25T20:00,65.00,-013.50,55,0,5.40,34.178
46FR,57,B,1977-08-25T20:00,65.00,-013.50,55,10,5.36,34.164
46FR,58,B,1977-08-26T04:00,65.00,-012.82,120,0,6.71,34.041
46FR,58,B,1977-08-26T04:00,65.00,-012.82,120,10,6.46,34.067
46FR,59,B,1977-08-26T08:00,65.00,-011.67,220,0,6.07,33.541
46FR,59,B,1977-08-26T08:00,65.00,-011.67,220,10,5.90,33.596
46FR,60,B,1977-08-26T10:00,65.00,-011.28,560,0,8.02,34.093
46FR,60,B,1977-08-26T10:00,65.00,-011.28,560,10,8.01,34.098
908U,1704,B,1977-11-17T07:00,69.632,-010.667,,0.0,2.050,34.614
908U,1704,B,1977-11-17T07:00,69.632,-010.667,,10.0,1.980,34.613
908U,27,B,1977-11-17T10:00,69.332,-011.000,,0.0,1.800,34.607
908U,27,B,1977-11-17T10:00,69.332,-011.000,,9.0,1.780,34.607
908U,24,B,1977-11-17T13:00,69.000,-011.500,,0.0,1.700,34.586
908U,24,B,1977-11-17T13:00,69.000,-011.500,,10.0,1.680,34.586
908U,1701,B,1977-11-17T17:00,68.732,-011.800,,0.0,1.490,34.594
908U,1701,B,1977-11-17T17:00,68.732,-011.800,,9.0,1.480,34.594
908U,21,B,1977-11-17T20:00,68.450,-012.150,,0.0,1.450,34.519
908U,21,B,1977-11-17T20:00,68.450,-012.150,,9.0,1.410,34.519
908U,18,B,1977-11-18T00:00,68.167,-012.332,,0.0,1.410,34.510
908U,18,B,1977-11-18T00:00,68.167,-012.332,,9.0,1.370,34.515
908U,1698,B,1977-11-18T04:00,67.817,-012.682,,0.0,1.240,34.361
908U,1698,B,1977-11-18T04:00,67.817,-012.682,,10.0,1.220,34.362
908U,14,B,1977-11-18T08:00,67.500,-013.200,,0.0,1.150,34.340
908U,14,B,1977-11-18T08:00,67.500,-013.200,,10.0,1.180,34.338
908U,11,B,1977-11-18T11:00,67.182,-013.550,1050,0.0,1.240,34.380
908U,11,B,1977-11-18T11:00,67.182,-013.550,1050,10.0,1.190,34.380
908U,8,B,1977-11-18T14:00,66.867,-014.000,270,0.0,4.150,34.406
908U,8,B,1977-11-18T14:00,66.867,-014.000,270,10.0,4.130,34.406
908U,5,B,1977-11-18T17:00,66.582,-014.282,160,0.0,3.970,34.262
908U,5,B,1977-11-18T17:00,66.582,-014.282,160,10.0,3.980,34.262
908U,1694,B,1977-11-18T23:00,66.867,-012.200,,0.0,1.000,
908U,1694,B,1977-11-18T23:00,66.867,-012.200,,10.0,1.000,
908U,1695,B,1977-11-19T06:00,67.182,-010.200,,0.0,2.500,
908U,1695,B,1977-11-19T06:00,67.182,-010.200,,10.0,2.500,
46FR,66,B,1977-12-01T04:00,68.00,-012.67,1860,0,0.65,34.503
46FR,67,B,1977-12-01T07:00,67.75,-012.97,1830,0,0.64,34.431
46FR,68,B,1977-12-01T10:00,67.50,-013.27,1760,0,0.55,34.357
46FR,69,B,1977-12-01T12:00,67.25,-013.57,1600,0,0.37,34.554
46FR,70,B,1977-12-01T15:00,67.02,-013.85,450,0,3.60,34.550
46FR,71,B,1977-12-01T18:00,66.62,-014.27,188,0,3.89,34.468
46FR,72,B,1977-12-01T20:00,66.37,-014.37,60,0,3.04,34.246
46FR,73,B,1977-12-01T21:00,66.37,-014.02,150,0,3.78,34.490
46FR,74,B,1977-12-01T23:00,66.38,-013.57,280,0,3.83,34.481
46FR,75,B,1977-12-02T00:00,66.37,-013.00,160,0,3.90,34.555
46FR,76,B,1977-12-02T03:00,66.37,-012.08,1084,0,1.49,
46FR,77,B,1977-12-02T07:00,66.37,-011.00,1380,0,1.61,34.412
46FR,78,B,1977-12-02T10:00,66.37,-010.00,1290,0,2.68,34.368
46FR,81,B,1977-12-03T05:00,65.00,-010.12,630,0,2.29,34.354
46FR,82,B,1977-12-03T09:00,65.00,-011.28,519,0,3.58,34.531
46FR,83,B,1977-12-03T10:00,65.00,-011.67,215,0,2.82,34.417
46FR,84,B,1977-12-03T14:00,65.00,-012.82,115,0,3.69,34.366
46FR,85,B,1977-12-03T17:00,65.00,-013.50,54,0,3.37,34.164
46FR,1,B,1978-01-08T06:00,67.00,-013.92,290,0,2.90,34.552
46FR,1,B,1978-01-08T06:00,67.00,-013.92,290,10,2.90,34.550
46FR,2,B,1978-01-08T09:00,67.25,-013.60,1600,0,0.20,34.509
46FR,2,B,1978-01-08T09:00,67.25,-013.60,1600,10,0.21,34.506
46FR,3,B,1978-01-08T12:00,67.50,-013.30,1760,0,-0.31,34.576
46FR,3,B,1978-01-08T12:00,67.50,-013.30,1760,10,-0.32,34.577
46FR,4,B,1978-01-08T14:00,67.75,-012.97,1820,0,-0.41,34.564
46FR,4,B,1978-01-08T14:00,67.75,-012.97,1820,10,-0.41,34.565
46FR,5,B,1978-01-08T18:00,68.00,-012.67,1900,0,-0.28,34.572
46FR,5,B,1978-01-08T18:00,68.00,-012.67,1900,10,-0.29,34.568
46BS,72,B,1978-02-04T15:00,66.62,-014.27,188,0,2.19,34.554
46BS,73,B,1978-02-04T17:00,66.37,-014.37,60,0,1.86,34.529
46BS,74,B,1978-02-04T18:00,66.37,-014.02,156,0,2.67,34.520
46BS,75,B,1978-02-04T19:00,66.37,-013.58,300,0,2.03,34.531
46BS,76,B,1978-02-04T22:00,66.37,-013.00,160,0,2.15,
46BS,77,B,1978-02-05T02:00,67.00,-013.92,445,0,1.83,34.525
46BS,78,B,1978-02-05T10:00,67.25,-013.57,1583,0,1.06,34.541
46BS,79,B,1978-02-05T13:00,67.50,-013.27,1760,0,-0.66,34.639
46BS,80,B,1978-02-05T16:00,67.75,-012.97,1850,0,-0.79,34.610
46BS,81,B,1978-02-05T18:00,68.00,-012.67,1880,0,-0.86,34.591
46BS,82,B,1978-02-05T22:00,68.50,-012.05,1838,0,-0.74,34.662
46BS,83,B,1978-02-07T11:00,67.00,-012.50,1555,0,1.67,34.571
46BS,84,B,1978-02-07T14:00,67.00,-010.85,1540,0,0.84,34.563
46BS,85,B,1978-02-07T17:00,67.00,-010.00,1547,0,0.37,34.540
46BS,86,B,1978-02-07T21:00,66.37,-010.00,1300,0,0.57,34.547
46BS,87,B,1978-02-07T23:00,66.37,-011.00,1398,0,1.77,34.553
46BS,88,B,1978-02-08T09:00,66.37,-012.08,1093,0,1.85,34.527
46BS,89,B,1978-02-08T12:00,66.37,-013.00,156,0,2.08,34.525
46BS,95,B,1978-02-10T08:00,65.02,-014.17,82,0,1.66,34.078
46BS,96,B,1978-02-10T13:00,65.02,-013.87,161,0,1.68,34.082
46BS,98,B,1978-02-10T15:00,65.00,-013.50,54,0,2.02,34.430
46BS,99,B,1978-02-10T17:00,65.00,-012.82,116,0,2.11,34.466
46BS,100,B,1978-02-10T20:00,65.00,-011.67,230,0,2.22,34.529
46BS,101,B,1978-02-10T21:00,65.00,-011.28,520,0,2.13,34.542
46BS,102,B,1978-02-11T01:00,65.00,-010.12,602,0,6.58,35.055
46FR,6,B,1978-02-19T11:00,67.25,-013.57,1600,0,-0.13,34.590
46FR,7,B,1978-02-19T14:00,67.50,-013.27,1800,0,-0.49,34.593
90VD,1849,B,1978-03-19T00:00,67.817,-012.682,,0.0,-0.900,34.623
90VD,1849,B,1978-03-19T00:00,67.817,-012.682,,10.0,-0.900,34.624
90VD,33,B,1978-03-19T08:00,66.500,-014.367,90,0.0,1.280,34.543
90VD,33,B,1978-03-19T08:00,66.500,-014.367,90,10.0,1.270,34.541
90VD,37,B,1978-03-19T11:00,66.867,-014.000,230,0.0,1.090,34.577
90VD,37,B,1978-03-19T11:00,66.867,-014.000,230,10.0,1.080,34.586
90VD,40,B,1978-03-19T14:00,67.182,-013.550,,0.0,1.020,34.588
90VD,46,B,1978-03-19T17:00,67.500,-013.200,,0.0,-0.290,34.614
90VD,46,B,1978-03-19T17:00,67.500,-013.200,,10.0,-0.300,34.613
90VD,1850,B,1978-03-20T00:00,68.732,-011.800,,0.0,-1.330,34.667
90VD,1850,B,1978-03-20T00:00,68.732,-011.800,,10.0,-1.350,34.667
90VD,57,B,1978-03-20T07:00,68.167,-012.332,,0.0,-1.330,34.649
90VD,57,B,1978-03-20T07:00,68.167,-012.332,,10.0,-1.340,34.647
90VD,62,B,1978-03-20T15:00,68.450,-012.150,,0.0,-1.280,34.689
90VD,62,B,1978-03-20T15:00,68.450,-012.150,,9.0,-1.270,34.688
90VD,76,B,1978-03-20T21:00,69.000,-011.500,,0.0,-1.190,34.689
90VD,76,B,1978-03-20T21:00,69.000,-011.500,,10.0,-1.170,34.689
90VD,1851,B,1978-03-21T00:00,69.632,-010.667,,0.0,0.090,34.785
90VD,1851,B,1978-03-21T00:00,69.632,-010.667,,9.0,0.070,34.783
90VD,83,B,1978-03-21T01:00,69.332,-011.000,,0.0,-0.470,34.776
90VD,83,B,1978-03-21T01:00,69.332,-011.000,,10.0,-0.440,34.777
9099,88,B,1978-04-23T11:00,69.700,-011.632,,0.0,-0.840,34.720
9099,88,B,1978-04-23T11:00,69.700,-011.632,,10.0,-0.850,34.730
9099,94,B,1978-04-23T15:00,69.832,-012.767,,0.0,-0.680,34.750
9099,99,B,1978-04-23T19:00,69.932,-013.932,,0.0,-1.190,34.540
9099,99,B,1978-04-23T19:00,69.932,-013.932,,10.0,-1.200,34.540
9099,101,B,1978-04-24T08:00,69.482,-014.650,,0.0,-1.100,34.710
9099,101,B,1978-04-24T08:00,69.482,-014.650,,10.0,-1.120,34.710
9099,98,B,1978-04-24T11:00,69.432,-013.600,,0.0,-1.100,34.700
9099,98,B,1978-04-24T11:00,69.432,-013.600,,10.0,-1.240,34.710
9099,92,B,1978-04-24T15:00,69.317,-012.267,,0.0,-0.920,34.700
9099,92,B,1978-04-24T15:00,69.317,-012.267,,10.0,-1.100,34.660
9099,82,B,1978-04-24T20:00,69.167,-011.150,,0.0,-0.380,34.700
9099,82,B,1978-04-24T20:00,69.167,-011.150,,10.0,-0.420,34.690
9099,66,B,1978-04-25T23:00,68.900,-012.767,,0.0,-0.820,34.700
9099,96,B,1978-04-26T03:00,69.017,-013.667,,0.0,-0.880,34.740
9099,96,B,1978-04-26T03:00,69.017,-013.667,,10.0,-0.900,34.740
9099,75,B,1978-04-27T04:00,68.650,-014.150,,0.0,-0.720,34.720
9099,75,B,1978-04-27T04:00,68.650,-014.150,,10.0,-0.720,34.720
9099,70,B,1978-04-27T08:00,68.517,-013.067,,0.0,-0.820,34.660
9099,61,B,1978-04-27T11:00,68.417,-012.017,,0.0,-0.780,34.690
9099,56,B,1978-04-28T12:00,68.000,-012.532,,0.0,-0.040,34.660
9099,56,B,1978-04-28T12:00,68.000,-012.532,,10.0,-0.160,34.630
9099,68,B,1978-04-28T16:00,68.132,-013.517,,0.0,-0.200,34.730
9099,72,B,1978-04-28T19:00,68.267,-014.700,,0.0,-0.320,34.660
9099,72,B,1978-04-28T19:00,68.267,-014.700,,10.0,-0.320,34.650
9099,54,B,1978-04-30T10:00,67.782,-014.232,,0.0,0.300,34.630
9099,51,B,1978-04-30T13:00,67.682,-013.200,,0.0,0.630,34.660
9099,51,B,1978-04-30T13:00,67.682,-013.200,,10.0,0.100,34.640
9099,45,B,1978-05-02T09:00,67.250,-013.650,,0.0,0.420,34.650
9099,45,B,1978-05-02T09:00,67.250,-013.650,,10.0,0.360,34.670
9099,90,B,1978-05-07T16:00,69.982,-011.200,,0.0,-0.440,34.660
9099,90,B,1978-05-07T16:00,69.982,-011.200,,10.0,-0.700,34.660
9099,80,B,1978-05-07T19:00,69.032,-011.832,,0.0,-0.480,34.670
9099,80,B,1978-05-07T19:00,69.032,-011.832,,10.0,-0.710,34.670
9099,65,B,1978-05-07T23:00,68.667,-012.382,,0.0,-0.510,34.690
9099,65,B,1978-05-07T23:00,68.667,-012.382,,10.0,-0.470,34.680
9099,60,B,1978-05-08T02:00,68.317,-012.782,,0.0,-0.230,34.630
9099,60,B,1978-05-08T02:00,68.317,-012.782,,9.0,-0.250,
90AH,26,B,1978-05-24T05:00,69.33,-010.00,2200,0,1.55,34.74
90AH,26,B,1978-05-24T05:00,69.33,-010.00,2200,10,1.53,34.75
46FR,155,B,1978-06-02T05:00,65.00,-013.50,54,0,2.20,34.34
46FR,155,B,1978-06-02T05:00,65.00,-013.50,54,10,2.20,34.348
46FR,156,B,1978-06-02T07:00,65.00,-012.82,116,0,2.20,34.45
46FR,156,B,1978-06-02T07:00,65.00,-012.82,116,10,1.97,34.474
46FR,157,B,1978-06-02T11:00,65.00,-011.67,220,0,2.97,34.53
46FR,157,B,1978-06-02T11:00,65.00,-011.67,220,10,2.90,34.528
46FR,158,B,1978-06-02T16:00,65.00,-010.12,600,0,3.75,34.59
46FR,158,B,1978-06-02T16:00,65.00,-010.12,600,10,3.28,34.558
46BS,212,B,1978-06-04T21:00,66.62,-014.27,188,0,4.98,34.28
46BS,212,B,1978-06-04T21:00,66.62,-014.27,188,10,4.94,34.274
46BS,213,B,1978-06-05T00:00,67.00,-013.92,450,0,4.55,34.75
46BS,213,B,1978-06-05T00:00,67.00,-013.92,450,10,4.49,34.747
46BS,214,B,1978-06-05T03:00,67.25,-013.55,1630,0,2.65,34.64
46BS,214,B,1978-06-05T03:00,67.25,-013.55,1630,10,2.03,34.632
46BS,215,B,1978-06-05T05:00,67.50,-013.27,1760,0,1.99,34.64
46BS,215,B,1978-06-05T05:00,67.50,-013.27,1760,10,1.92,34.638
46BS,216,B,1978-06-05T07:00,67.75,-012.97,1850,0,1.59,34.64
46BS,216,B,1978-06-05T07:00,67.75,-012.97,1850,10,1.54,34.637
46BS,217,B,1978-06-05T10:00,68.00,-012.67,1880,0,1.68,34.61
46BS,217,B,1978-06-05T10:00,68.00,-012.67,1880,10,1.67,34.606
46BS,218,B,1978-06-05T14:00,68.50,-012.05,1845,0,1.33,34.64
46BS,218,B,1978-06-05T14:00,68.50,-012.05,1845,10,1.25,34.626
46BS,219,B,1978-06-05T18:00,69.00,-011.45,1840,0,1.41,34.68
46BS,219,B,1978-06-05T18:00,69.00,-011.45,1840,10,1.35,34.670
46BS,220,B,1978-06-06T01:00,67.97,-010.47,1970,0,1.72,34.60
46BS,220,B,1978-06-06T01:00,67.97,-010.47,1970,10,1.40,34.592
46BS,224,B,1978-06-06T15:00,66.37,-010.00,1290,0,2.98,34.64
46BS,224,B,1978-06-06T15:00,66.37,-010.00,1290,10,2.97,34.633
46BS,225,B,1978-06-06T18:00,66.37,-011.00,1400,0,3.26,34.66
46BS,225,B,1978-06-06T18:00,66.37,-011.00,1400,10,3.27,34.679
46BS,226,B,1978-06-06T21:00,66.37,-012.08,1092,0,3.93,34.75
