Cruise,Station,Type,yyyy-mm-ddThh:mm,Latitude [degrees_north],Longitude [degrees_east],Bot. Depth [m],PRES [db],TEMP [deg C],PSAL [psu]
35MF,3141,B,1999-08-14T13:25,69.03,7.97,,0,10.85,35.088
35MF,3142,B,1999-08-14T13:26,69.03,7.97,,0,10.85,35.089
35MF,3143,B,1999-08-14T13:27,69.03,7.97,,0,10.85,35.088
35MF,3144,B,1999-08-14T13:28,69.03,7.97,,0,10.86,35.086
35MF,3145,B,1999-08-14T13:29,69.03,7.97,,0,10.86,35.085
35MF,3146,B,1999-08-14T13:30,69.03,7.97,,0,10.82,35.083
35MF,3147,B,1999-08-14T13:31,69.03,7.97,,0,10.82,35.083
35MF,3148,B,1999-08-14T13:32,69.03,7.97,,0,10.80,35.083
35MF,3149,B,1999-08-14T13:33,69.03,7.97,,0,10.82,35.082
35MF,3150,B,1999-08-14T13:34,69.03,7.97,,0,10.81,35.083
35MF,3151,B,1999-08-14T13:35,69.03,7.97,,0,10.81,35.083
35MF,3152,B,1999-08-14T13:36,69.03,7.97,,0,10.82,35.080
35MF,3153,B,1999-08-14T13:37,69.03,7.97,,0,10.80,35.080
35MF,3154,B,1999-08-14T13:38,69.03,7.97,,0,10.81,35.081
35MF,3155,B,1999-08-14T13:39,69.03,7.97,,0,10.80,35.080
35MF,3156,B,1999-08-14T13:40,69.03,7.97,,0,10.81,35.080
35MF,3157,B,1999-08-14T13:41,69.03,7.97,,0,10.83,35.079
35MF,3158,B,1999-08-14T13:42,69.03,7.97,,0,10.83,35.079
35MF,3159,B,1999-08-14T13:43,69.03,7.97,,0,10.84,35.078
35MF,3160,B,1999-08-14T13:44,69.03,7.97,,0,10.83,35.078
35MF,3161,B,1999-08-14T13:45,69.03,7.97,,0,10.81,35.078
35MF,3162,B,1999-08-14T13:46,69.03,7.97,,0,10.81,35.079
35MF,3163,B,1999-08-14T13:47,69.03,7.97,,0,10.80,35.079
35MF,3164,B,1999-08-14T13:48,69.03,7.97,,0,10.81,35.079
35MF,3165,B,1999-08-14T13:49,69.03,7.97,,0,10.82,35.079
35MF,3166,B,1999-08-14T13:50,69.03,7.97,,0,10.83,35.078
35MF,3167,B,1999-08-14T13:51,69.03,7.97,,0,10.84,35.078
35MF,3168,B,1999-08-14T13:52,69.03,7.97,,0,10.83,35.079
35MF,3169,B,1999-08-14T13:53,69.03,7.97,,0,10.83,35.079
35MF,3170,B,1999-08-14T13:54,69.03,7.97,,0,10.85,35.079
35MF,3171,B,1999-08-14T13:55,69.03,7.97,,0,10.84,35.079
35MF,3172,B,1999-08-14T13:56,69.03,7.97,,0,10.82,35.079
35MF,3173,B,1999-08-14T13:57,69.03,7.97,,0,10.84,35.079
35MF,3174,B,1999-08-14T13:58,69.03,7.97,,0,10.85,35.079
35MF,3175,B,1999-08-14T13:59,69.03,7.97,,0,10.87,35.079
35MF,3176,B,1999-08-14T14:00,69.03,7.97,,0,10.87,35.080
35MF,3177,B,1999-08-14T14:01,69.03,7.97,,0,10.88,35.080
35MF,3178,B,1999-08-14T14:02,69.03,7.97,,0,10.87,35.081
35MF,3179,B,1999-08-14T14:03,69.03,7.97,,0,10.85,35.080
35MF,3180,B,1999-08-14T14:04,69.03,7.98,,0,10.88,35.080
35MF,3181,B,1999-08-14T14:05,69.03,7.98,,0,10.89,35.079
35MF,3182,B,1999-08-14T14:06,69.03,7.98,,0,10.89,35.079
35MF,3183,B,1999-08-14T14:07,69.03,7.98,,0,10.87,35.080
35MF,3184,B,1999-08-14T14:08,69.03,7.98,,0,10.87,35.079
35MF,3185,B,1999-08-14T14:09,69.03,7.98,,0,10.87,35.078
35MF,3186,B,1999-08-14T14:10,69.03,7.98,,0,10.86,35.078
35MF,3187,B,1999-08-14T14:11,69.03,7.98,,0,10.88,35.078
35MF,3188,B,1999-08-14T14:12,69.03,7.98,,0,10.88,35.078
35MF,3189,B,1999-08-14T14:13,69.03,7.98,,0,10.86,35.078
35MF,3190,B,1999-08-14T14:14,69.03,7.98,,0,10.85,35.078
35MF,3191,B,1999-08-14T14:15,69.03,7.98,,0,10.84,35.078
35MF,3192,B,1999-08-14T14:16,69.03,7.98,,0,10.83,35.078
35MF,3193,B,1999-08-14T14:17,69.03,7.98,,0,10.82,35.078
35MF,3194,B,1999-08-14T14:18,69.03,7.98,,0,10.82,35.078
35MF,3195,B,1999-08-14T14:19,69.03,7.98,,0,10.81,35.078
35MF,3196,B,1999-08-14T14:20,69.03,7.98,,0,10.81,35.078
35MF,3197,B,1999-08-14T14:21,69.03,7.98,,0,10.80,35.079
35MF,3198,B,1999-08-14T14:22,69.05,7.98,,0,10.81,35.079
35MF,3199,B,1999-08-14T14:23,69.05,7.98,,0,10.81,35.079
35MF,3200,B,1999-08-14T14:24,69.05,7.98,,0,10.81,35.078
35MF,3201,B,1999-08-14T14:25,69.05,7.98,,0,10.81,35.077
35MF,3202,B,1999-08-14T14:26,69.05,7.98,,0,10.82,35.078
35MF,3203,B,1999-08-14T14:27,69.05,7.98,,0,10.81,35.078
35MF,3204,B,1999-08-14T14:28,69.05,7.98,,0,10.81,35.078
35MF,3205,B,1999-08-14T14:29,69.05,7.98,,0,10.82,35.078
35MF,3206,B,1999-08-14T14:30,69.05,7.98,,0,10.82,35.078
35MF,3207,B,1999-08-14T14:31,69.05,7.98,,0,10.83,35.078
35MF,3208,B,1999-08-14T14:32,69.05,7.98,,0,10.84,35.078
35MF,3209,B,1999-08-14T14:33,69.05,7.98,,0,10.85,35.078
35MF,3210,B,1999-08-14T14:34,69.05,7.98,,0,10.86,35.078
35MF,3211,B,1999-08-14T14:35,69.05,7.98,,0,10.86,35.078
35MF,3212,B,1999-08-14T14:36,69.05,7.98,,0,10.86,35.078
35MF,3213,B,1999-08-14T14:37,69.05,7.98,,0,10.86,35.078
35MF,3214,B,1999-08-14T14:38,69.05,7.98,,0,10.86,35.078
35MF,3215,B,1999-08-14T14:39,69.05,7.98,,0,10.86,35.078
35MF,3216,B,1999-08-14T14:40,69.05,7.98,,0,10.88,35.078
35MF,3217,B,1999-08-14T14:41,69.05,7.98,,0,10.88,35.079
35MF,3218,B,1999-08-14T14:42,69.05,7.98,,0,10.88,35.079
35MF,3219,B,1999-08-14T14:43,69.05,7.98,,0,10.87,35.079
35MF,3220,B,1999-08-14T14:44,69.05,7.98,,0,10.85,35.079
35MF,3221,B,1999-08-14T14:45,69.05,7.98,,0,10.86,35.079
35MF,3222,B,1999-08-14T14:46,69.05,7.98,,0,10.87,35.079
35MF,3223,B,1999-08-14T14:47,69.05,7.98,,0,10.90,35.079
35MF,3224,B,1999-08-14T14:48,69.05,7.98,,0,10.81,35.079
35MF,3225,B,1999-08-14T14:49,69.05,7.98,,0,10.81,35.079
35MF,3226,B,1999-08-14T14:50,69.05,7.98,,0,10.81,35.080
35MF,3227,B,1999-08-14T14:51,69.05,7.97,,0,10.83,35.080
35MF,3228,B,1999-08-14T14:52,69.05,7.97,,0,10.85,35.081
35MF,3229,B,1999-08-14T14:53,69.05,7.97,,0,10.86,35.081
35MF,3230,B,1999-08-14T14:54,69.05,7.97,,0,10.86,35.083
35MF,3231,B,1999-08-14T14:55,69.05,7.97,,0,10.86,35.082
35MF,3232,B,1999-08-14T14:56,69.05,7.97,,0,10.85,35.081
35MF,3233,B,1999-08-14T14:57,69.05,7.97,,0,10.85,35.081
35MF,3234,B,1999-08-14T14:58,69.05,7.97,,0,10.84,35.082
35MF,3235,B,1999-08-14T14:59,69.05,7.97,,0,10.83,35.084
35MF,3236,B,1999-08-14T15:00,69.03,7.97,,0,10.83,35.087
35MF,3237,B,1999-08-14T15:01,69.03,7.97,,0,10.85,35.089
35MF,3238,B,1999-08-14T15:02,69.03,7.97,,0,10.84,35.089
35MF,3239,B,1999-08-14T15:03,69.03,7.97,,0,10.83,35.089
35MF,3240,B,1999-08-14T15:04,69.03,7.97,,0,10.82,35.089
35MF,3241,B,1999-08-14T15:05,69.03,7.97,,0,10.82,35.088
35MF,3242,B,1999-08-14T15:06,69.03,7.95,,0,10.81,35.087
35MF,3243,B,1999-08-14T15:07,69.03,7.95,,0,10.80,35.085
35MF,3244,B,1999-08-14T15:08,69.03,7.95,,0,10.80,35.083
35MF,3245,B,1999-08-14T15:09,69.03,7.95,,0,10.79,35.082
35MF,3246,B,1999-08-14T15:10,69.02,7.95,,0,10.78,35.081
35MF,3247,B,1999-08-14T15:11,69.02,7.95,,0,10.77,35.080
35MF,3248,B,1999-08-14T15:12,69.02,7.95,,0,10.76,35.079
35MF,3249,B,1999-08-14T15:13,69.02,7.95,,0,10.75,35.079
35MF,3250,B,1999-08-14T15:14,69.02,7.93,,0,10.76,35.079
35MF,3251,B,1999-08-14T15:15,69.02,7.93,,0,10.76,35.080
35MF,26,B,1999-08-14T15:15,69.0213,7.5820,,6.0,10.657,35.070
35MF,26,B,1999-08-14T15:15,69.0213,7.5820,,7.0,10.657,35.069
35MF,26,B,1999-08-14T15:15,69.0213,7.5820,,8,10.66,35.06
35MF,26,B,1999-08-14T15:15,69.0213,7.5820,,9,10.66,35.06
35MF,26,B,1999-08-14T15:15,69.0213,7.5820,,10.0,10.660,35.070
35MF,3252,B,1999-08-14T15:16,69.02,7.93,,0,10.77,35.080
35MF,3253,B,1999-08-14T15:17,69.02,7.93,,0,10.76,35.079
35MF,3254,B,1999-08-14T15:18,69.02,7.93,,0,10.75,35.079
35MF,3255,B,1999-08-14T15:19,69.02,7.93,,0,10.75,35.079
35MF,3256,B,1999-08-14T15:20,69.02,7.93,,0,10.74,35.078
35MF,3257,B,1999-08-14T15:21,69.02,7.95,,0,10.75,35.077
35MF,3258,B,1999-08-14T15:22,69.02,7.95,,0,10.76,35.077
35MF,3259,B,1999-08-14T15:23,69.02,7.95,,0,10.77,35.076
35MF,3260,B,1999-08-14T15:24,69.02,7.95,,0,10.78,35.075
35MF,3261,B,1999-08-14T15:25,69.02,7.95,,0,10.78,35.075
35MF,3262,B,1999-08-14T15:26,69.02,7.95,,0,10.78,35.075
35MF,3263,B,1999-08-14T15:27,69.02,7.95,,0,10.78,35.075
35MF,3264,B,1999-08-14T15:28,69.02,7.95,,0,10.78,35.075
35MF,3265,B,1999-08-14T15:29,69.02,7.95,,0,10.78,35.074
35MF,3266,B,1999-08-14T15:30,69.02,7.95,,0,10.79,35.075
35MF,3267,B,1999-08-14T15:31,69.02,7.95,,0,10.79,35.075
35MF,3268,B,1999-08-14T15:32,69.02,7.95,,0,10.80,35.075
35MF,3269,B,1999-08-14T15:33,69.02,7.95,,0,10.82,35.075
35MF,3270,B,1999-08-14T15:34,69.02,7.95,,0,10.81,35.075
35MF,3271,B,1999-08-14T15:35,69.02,7.95,,0,10.82,35.075
35MF,3272,B,1999-08-14T15:36,69.02,7.95,,0,10.82,35.075
35MF,3273,B,1999-08-14T15:37,69.02,7.95,,0,10.80,35.076
35MF,3274,B,1999-08-14T15:38,69.02,7.95,,0,10.80,35.077
35MF,3275,B,1999-08-14T15:39,69.02,7.95,,0,10.82,35.080
35MF,3276,B,1999-08-14T15:40,69.02,7.95,,0,10.83,35.083
35MF,3277,B,1999-08-14T15:41,69.02,7.95,,0,10.84,35.079
35MF,3278,B,1999-08-14T15:42,69.02,7.95,,0,10.81,35.078
35MF,3279,B,1999-08-14T15:43,69.02,7.95,,0,10.77,35.076
35MF,3280,B,1999-08-14T15:44,69.02,7.95,,0,10.77,35.076
35MF,3281,B,1999-08-14T15:45,69.02,7.95,,0,10.79,35.076
35MF,3282,B,1999-08-14T15:46,69.02,7.95,,0,10.78,35.076
35MF,3283,B,1999-08-14T15:47,69.02,7.95,,0,10.77,35.076
35MF,3284,B,1999-08-14T15:48,69.02,7.95,,0,10.77,35.076
35MF,3285,B,1999-08-14T15:49,69.02,7.95,,0,10.78,35.076
35MF,3286,B,1999-08-14T15:50,69.02,7.95,,0,10.79,35.076
35MF,3287,B,1999-08-14T15:51,69.02,7.95,,0,10.79,35.076
35MF,3288,B,1999-08-14T15:52,69.02,7.95,,0,10.78,35.076
35MF,3289,B,1999-08-14T15:53,69.02,7.95,,0,10.79,35.076
35MF,3290,B,1999-08-14T15:54,69.02,7.95,,0,10.79,35.076
35MF,3291,B,1999-08-14T15:55,69.02,7.95,,0,10.80,35.076
35MF,3292,B,1999-08-14T15:56,69.02,7.95,,0,10.81,35.076
35MF,3293,B,1999-08-14T15:57,69.02,7.95,,0,10.81,35.076
35MF,3294,B,1999-08-14T15:58,69.02,7.95,,0,10.83,35.076
35MF,3295,B,1999-08-14T15:59,69.02,7.95,,0,10.87,35.076
35MF,3296,B,1999-08-14T16:00,69.02,7.95,,0,10.87,35.076
35MF,3297,B,1999-08-14T16:01,69.02,7.95,,0,10.84,35.076
35MF,3298,B,1999-08-14T16:02,69.02,7.95,,0,10.82,35.076
35MF,3299,B,1999-08-14T16:03,69.02,7.95,,0,10.79,35.075
35MF,3300,B,1999-08-14T16:04,69.02,7.95,,0,10.78,35.075
35MF,3301,B,1999-08-14T16:05,69.02,7.95,,0,10.76,35.076
35MF,3302,B,1999-08-14T16:06,69.02,7.95,,0,10.76,35.076
35MF,3303,B,1999-08-14T16:07,69.02,7.95,,0,10.76,35.076
35MF,3304,B,1999-08-14T16:08,69.02,7.95,,0,10.77,35.077
35MF,3305,B,1999-08-14T16:09,69.02,7.95,,0,10.76,35.077
35MF,3306,B,1999-08-14T16:10,69.02,7.95,,0,10.78,35.078
35MF,3307,B,1999-08-14T16:11,69.02,7.95,,0,10.78,35.078
35MF,3308,B,1999-08-14T16:12,69.02,7.95,,0,10.78,35.079
35MF,3309,B,1999-08-14T16:13,69.02,7.95,,0,10.79,35.079
35MF,3310,B,1999-08-14T16:14,69.02,7.95,,0,10.79,35.079
35MF,3311,B,1999-08-14T16:15,69.03,7.95,,0,10.79,35.078
35MF,3312,B,1999-08-14T16:16,69.03,7.95,,0,10.80,35.077
35MF,3313,B,1999-08-14T16:17,69.03,7.95,,0,10.81,35.079
35MF,3314,B,1999-08-14T16:18,69.03,7.95,,0,10.80,35.080
35MF,3315,B,1999-08-14T16:19,69.03,7.95,,0,10.81,35.080
35MF,3316,B,1999-08-14T16:20,69.03,7.95,,0,10.82,35.080
35MF,3317,B,1999-08-14T16:21,69.03,7.95,,0,10.82,35.080
35MF,3318,B,1999-08-14T16:22,69.03,7.95,,0,10.82,35.081
35MF,3319,B,1999-08-14T16:23,69.03,7.95,,0,10.82,35.082
35MF,3320,B,1999-08-14T16:24,69.03,7.95,,0,10.83,35.082
35MF,3321,B,1999-08-14T16:25,69.03,7.95,,0,10.83,35.081
35MF,3322,B,1999-08-14T16:26,69.03,7.95,,0,10.85,35.080
35MF,3323,B,1999-08-14T16:27,69.03,7.95,,0,10.84,35.080
35MF,3324,B,1999-08-14T16:28,69.03,7.95,,0,10.82,35.081
35MF,3325,B,1999-08-14T16:29,69.03,7.95,,0,10.83,35.081
35MF,3326,B,1999-08-14T16:30,69.03,7.95,,0,10.84,35.080
35MF,3327,B,1999-08-14T16:31,69.03,7.95,,0,10.83,35.081
35MF,3328,B,1999-08-14T16:32,69.03,7.95,,0,10.83,35.081
35MF,3329,B,1999-08-14T16:33,69.03,7.95,,0,10.83,35.081
35MF,3330,B,1999-08-14T16:34,69.03,7.95,,0,10.83,35.081
35MF,3331,B,1999-08-14T16:35,69.03,7.95,,0,10.83,35.080
35MF,3332,B,1999-08-14T16:36,69.03,7.95,,0,10.83,35.081
35MF,3333,B,1999-08-14T16:37,69.03,7.95,,0,10.82,35.081
35MF,3334,B,1999-08-14T16:38,69.03,7.95,,0,10.83,35.082
35MF,3335,B,1999-08-14T16:39,69.03,7.95,,0,10.84,35.083
35MF,3336,B,1999-08-14T16:40,69.03,7.95,,0,10.83,35.082
35MF,3337,B,1999-08-14T16:41,69.03,7.95,,0,10.86,35.082
35MF,3338,B,1999-08-14T16:42,69.03,7.95,,0,10.84,35.082
35MF,3339,B,1999-08-14T16:43,69.03,7.95,,0,10.82,35.082
35MF,3340,B,1999-08-14T16:44,69.03,7.95,,0,10.83,35.082
35MF,3341,B,1999-08-14T16:45,69.03,7.95,,0,10.84,35.082
35MF,3342,B,1999-08-14T16:46,69.03,7.95,,0,10.85,35.082
35MF,3343,B,1999-08-14T16:47,69.03,7.95,,0,10.86,35.083
35MF,3344,B,1999-08-14T16:48,69.03,7.95,,0,10.84,35.083
35MF,3345,B,1999-08-14T16:49,69.03,7.95,,0,10.81,35.083
35MF,3346,B,1999-08-14T16:50,69.03,7.95,,0,10.83,35.083
35MF,3347,B,1999-08-14T16:51,69.03,7.95,,0,10.81,35.083
35MF,3348,B,1999-08-14T16:52,69.03,7.95,,0,10.82,35.083
35MF,3349,B,1999-08-14T16:53,69.03,7.95,,0,10.83,35.083
35MF,3350,B,1999-08-14T16:54,69.03,7.95,,0,10.83,35.083
35MF,3351,B,1999-08-14T16:55,69.03,7.95,,0,10.85,35.083
35MF,3352,B,1999-08-14T16:56,69.03,7.95,,0,10.84,35.084
35MF,3353,B,1999-08-14T16:57,69.03,7.95,,0,10.83,35.085
35MF,3354,B,1999-08-14T16:58,69.03,7.95,,0,10.84,35.085
35MF,3355,B,1999-08-14T16:59,69.03,7.95,,0,10.84,35.085
35MF,3356,B,1999-08-14T17:00,69.03,7.95,,0,10.83,35.085
35MF,3357,B,1999-08-14T17:01,69.03,7.95,,0,10.84,35.085
35MF,3358,B,1999-08-14T17:02,69.03,7.95,,0,10.84,35.084
35MF,3359,B,1999-08-14T17:03,69.03,7.95,,0,10.85,35.084
35MF,3360,B,1999-08-14T17:04,69.03,7.95,,0,10.84,35.084
35MF,3361,B,1999-08-14T17:05,69.03,7.95,,0,10.84,35.084
35MF,3362,B,1999-08-14T17:06,69.03,7.95,,0,10.83,35.085
35MF,3363,B,1999-08-14T17:07,69.03,7.95,,0,10.82,35.085
35MF,3364,B,1999-08-14T17:08,69.03,7.95,,0,10.83,35.084
35MF,3365,B,1999-08-14T17:09,69.03,7.95,,0,11.07,35.085
35MF,3366,B,1999-08-14T17:10,69.03,7.95,,0,10.87,35.085
35MF,3367,B,1999-08-14T17:11,69.03,7.95,,0,10.87,35.085
35MF,3368,B,1999-08-14T17:12,69.03,7.95,,0,10.87,35.085
35MF,3369,B,1999-08-14T17:13,69.03,7.95,,0,10.88,35.085
35MF,3370,B,1999-08-14T17:14,69.03,7.95,,0,10.89,35.085
35MF,3371,B,1999-08-14T17:15,69.03,7.95,,0,10.89,35.086
35MF,3372,B,1999-08-14T17:16,69.03,7.95,,0,10.89,35.089
35MF,3373,B,1999-08-14T17:17,69.03,7.95,,0,10.88,35.090
35MF,3374,B,1999-08-14T17:18,69.03,7.95,,0,11.80,35.092
35MF,3375,B,1999-08-14T17:19,69.03,7.95,,0,10.88,35.090
35MF,3376,B,1999-08-14T17:20,69.03,7.95,,0,11.55,35.089
35MF,3377,B,1999-08-14T17:21,69.03,7.95,,0,10.84,35.088
35MF,3378,B,1999-08-14T17:22,69.03,7.95,,0,10.86,35.088
35MF,3379,B,1999-08-14T17:23,69.03,7.95,,0,10.84,35.090
35MF,3380,B,1999-08-14T17:24,69.03,7.95,,0,10.88,35.093
35MF,3381,B,1999-08-14T17:25,69.03,7.95,,0,10.88,35.095
35MF,3382,B,1999-08-14T17:26,69.03,7.95,,0,10.89,35.097
35MF,3383,B,1999-08-14T17:27,69.03,7.95,,0,10.88,35.095
35MF,3384,B,1999-08-14T17:28,69.03,7.95,,0,10.88,35.096
35MF,3385,B,1999-08-14T17:29,69.03,7.95,,0,10.90,35.095
35MF,3386,B,1999-08-14T17:30,69.03,7.95,,0,10.89,35.094
35MF,3387,B,1999-08-14T17:31,69.03,7.95,,0,10.88,35.093
35MF,3388,B,1999-08-14T17:32,69.03,7.95,,0,10.84,35.093
35MF,3389,B,1999-08-14T17:33,69.03,7.95,,0,10.82,35.093
35MF,3390,B,1999-08-14T17:34,69.03,7.95,,0,10.83,35.093
35MF,3391,B,1999-08-14T17:35,69.03,7.95,,0,10.85,35.094
35MF,3392,B,1999-08-14T17:36,69.03,7.95,,0,10.86,35.096
35MF,3393,B,1999-08-14T17:37,69.03,7.95,,0,10.85,35.097
35MF,3394,B,1999-08-14T17:38,69.03,7.95,,0,10.85,35.097
35MF,3395,B,1999-08-14T17:39,69.03,7.95,,0,10.83,35.096
35MF,3396,B,1999-08-14T17:40,69.03,7.95,,0,10.83,35.096
35MF,3397,B,1999-08-14T17:41,69.03,7.95,,0,10.82,35.095
35MF,3398,B,1999-08-14T17:42,69.03,7.95,,0,10.81,35.095
35MF,3399,B,1999-08-14T17:43,69.03,7.95,,0,10.82,35.094
35MF,3400,B,1999-08-14T17:44,69.03,7.97,,0,10.82,35.094
35MF,3401,B,1999-08-14T17:45,69.03,7.97,,0,10.81,35.093
35MF,3402,B,1999-08-14T17:46,69.03,7.95,,0,10.82,35.093
35MF,3403,B,1999-08-14T17:47,69.03,7.95,,0,10.82,35.093
35MF,3404,B,1999-08-14T17:48,69.03,7.97,,0,10.81,35.092
35MF,3405,B,1999-08-14T17:49,69.03,7.97,,0,10.82,35.090
35MF,3406,B,1999-08-14T17:50,69.03,7.97,,0,10.81,35.088
35MF,3407,B,1999-08-14T17:51,69.03,7.97,,0,10.82,35.088
35MF,3408,B,1999-08-14T17:52,69.03,7.97,,0,10.80,35.087
35MF,3409,B,1999-08-14T17:53,69.03,7.97,,0,10.81,35.087
35MF,3410,B,1999-08-14T17:54,69.03,7.97,,0,10.84,35.088
35MF,3411,B,1999-08-14T17:55,69.03,7.97,,0,10.82,35.088
35MF,3412,B,1999-08-14T17:56,69.03,7.95,,0,10.82,35.088
35MF,3413,B,1999-08-14T17:57,69.03,7.95,,0,10.82,35.087
35MF,3414,B,1999-08-14T17:58,69.03,7.95,,0,10.85,35.088
35MF,3415,B,1999-08-14T17:59,69.03,7.95,,0,10.86,35.088
35MF,3416,B,1999-08-14T18:00,69.03,7.95,,0,10.83,35.089
35MF,3417,B,1999-08-14T18:01,69.03,7.95,,0,10.84,35.089
35MF,3418,B,1999-08-14T18:02,69.03,7.95,,0,10.83,35.088
35MF,3419,B,1999-08-14T18:03,69.03,7.95,,0,10.86,35.088
35MF,3420,B,1999-08-14T18:04,69.03,7.95,,0,10.87,35.089
35MF,3421,B,1999-08-14T18:05,69.03,7.95,,0,10.87,35.093
35MF,3422,B,1999-08-14T18:06,69.03,7.95,,0,10.84,35.096
35MF,3423,B,1999-08-14T18:07,69.03,7.95,,0,10.85,35.096
35MF,3424,B,1999-08-14T18:08,69.03,7.95,,0,10.85,35.095
35MF,3425,B,1999-08-14T18:09,69.03,7.95,,0,10.86,35.095
35MF,3426,B,1999-08-14T18:10,69.03,7.95,,0,10.86,35.092
35MF,3427,B,1999-08-14T18:11,69.03,7.95,,0,10.87,35.093
35MF,3428,B,1999-08-14T18:12,69.03,7.95,,0,10.87,35.095
35MF,3429,B,1999-08-14T18:13,69.03,7.93,,0,10.84,35.096
35MF,3430,B,1999-08-14T18:14,69.03,7.93,,0,10.85,35.099
35MF,3431,B,1999-08-14T18:15,69.03,7.93,,0,10.86,35.096
35MF,3432,B,1999-08-14T18:16,69.03,7.93,,0,10.87,35.091
35MF,3433,B,1999-08-14T18:17,69.03,7.93,,0,10.86,35.089
35MF,3434,B,1999-08-14T18:18,69.03,7.93,,0,10.86,35.088
35MF,3435,B,1999-08-14T18:19,69.03,7.93,,0,10.85,35.088
35MF,3436,B,1999-08-14T18:20,69.03,7.93,,0,10.82,35.089
35MF,3437,B,1999-08-14T18:21,69.03,7.93,,0,10.79,35.089
35MF,3438,B,1999-08-14T18:22,69.03,7.93,,0,10.82,35.089
35MF,3439,B,1999-08-14T18:23,69.03,7.93,,0,10.82,35.089
35MF,3440,B,1999-08-14T18:24,69.03,7.93,,0,10.80,35.089
35MF,3441,B,1999-08-14T18:25,69.03,7.93,,0,10.82,35.089
35MF,3442,B,1999-08-14T18:26,69.03,7.93,,0,10.83,35.090
35MF,3443,B,1999-08-14T18:27,69.03,7.93,,0,10.84,35.089
35MF,3444,B,1999-08-14T18:28,69.03,7.93,,0,10.84,35.089
35MF,3445,B,1999-08-14T18:29,69.03,7.93,,0,10.81,35.091
35MF,3446,B,1999-08-14T18:30,69.03,7.93,,0,10.78,35.093
35MF,3447,B,1999-08-14T18:31,69.03,7.93,,0,10.75,35.093
35MF,3448,B,1999-08-14T18:32,69.02,7.95,,0,10.73,35.094
35MF,3449,B,1999-08-14T18:33,69.02,7.97,,0,10.71,35.096
35MF,3450,B,1999-08-14T18:34,69.02,7.97,,0,10.68,35.097
35MF,3451,B,1999-08-14T18:35,69.02,7.97,,0,10.64,35.097
35MF,3452,B,1999-08-14T18:36,69.02,7.98,,0,10.64,35.094
35MF,3453,B,1999-08-14T18:37,69.02,7.98,,0,10.64,35.090
35MF,3454,B,1999-08-14T18:38,69.02,7.98,,0,10.63,35.085
35MF,3455,B,1999-08-14T18:39,69.02,8.00,,0,10.64,35.082
35MF,3456,B,1999-08-14T18:40,69.02,8.02,,0,10.63,35.083
35MF,3457,B,1999-08-14T18:41,69.02,8.02,,0,10.61,35.087
35MF,3458,B,1999-08-14T18:42,69.00,8.02,,0,10.62,35.093
35MF,3459,B,1999-08-14T18:43,69.00,8.03,,0,10.63,35.096
35MF,3460,B,1999-08-14T18:44,69.00,8.03,,0,10.64,35.105
35MF,3461,B,1999-08-14T18:45,69.00,8.05,,0,10.65,35.110
35MF,3462,B,1999-08-14T18:46,68.98,8.07,,0,10.66,35.113
35MF,3463,B,1999-08-14T18:47,68.98,8.07,,0,10.67,35.115
35MF,3464,B,1999-08-14T18:48,68.98,8.07,,0,10.68,35.116
35MF,3465,B,1999-08-14T18:49,68.98,8.08,,0,10.68,35.116
35MF,3466,B,1999-08-14T18:50,68.98,8.08,,0,10.67,35.115
35MF,3467,B,1999-08-14T18:51,68.98,8.10,,0,10.66,35.116
35MF,3468,B,1999-08-14T18:52,68.98,8.12,,0,10.65,35.116
35MF,3469,B,1999-08-14T18:53,68.98,8.12,,0,10.63,35.116
35MF,3470,B,1999-08-14T18:54,68.97,8.12,,0,10.63,35.117
35MF,3471,B,1999-08-14T18:55,68.97,8.13,,0,10.65,35.116
35MF,3472,B,1999-08-14T18:56,68.97,8.13,,0,10.67,35.116
35MF,3473,B,1999-08-14T18:57,68.97,8.15,,0,10.69,35.115
35MF,3474,B,1999-08-14T18:58,68.97,8.17,,0,10.70,35.113
35MF,3475,B,1999-08-14T18:59,68.97,8.17,,0,10.72,35.113
35MF,3476,B,1999-08-14T19:00,68.97,8.17,,0,10.73,35.114
35MF,3477,B,1999-08-14T19:01,68.97,8.18,,0,10.73,35.115
35MF,3478,B,1999-08-14T19:02,68.97,8.18,,0,10.73,35.114
35MF,3479,B,1999-08-14T19:03,68.95,8.20,,0,10.73,35.113
35MF,3480,B,1999-08-14T19:04,68.95,8.22,,0,10.73,35.112
35MF,3481,B,1999-08-14T19:05,68.95,8.22,,0,10.72,35.109
35MF,3482,B,1999-08-14T19:06,68.95,8.22,,0,10.72,35.105
35MF,3483,B,1999-08-14T19:07,68.93,8.23,,0,10.71,35.103
35MF,3484,B,1999-08-14T19:08,68.93,8.23,,0,10.71,35.101
35MF,3485,B,1999-08-14T19:09,68.93,8.25,,0,10.71,35.100
35MF,3486,B,1999-08-14T19:10,68.93,8.27,,0,10.71,35.099
35MF,3487,B,1999-08-14T19:11,68.93,8.27,,0,10.72,35.097
35MF,3488,B,1999-08-14T19:12,68.93,8.28,,0,10.72,35.096
35MF,3489,B,1999-08-14T19:13,68.93,8.28,,0,10.73,35.095
35MF,3490,B,1999-08-14T19:14,68.93,8.28,,0,10.73,35.094
35MF,3491,B,1999-08-14T19:15,68.92,8.30,,0,10.71,35.094
